OrderId,OrderItemId,QuantityOrdered,ItemPrice,PromotionDiscount,batch_id
403-4640422-8658707,4.17134E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",99
403-4641967-1920363,4.95562E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1025
403-4642832-4021111,3.75055E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",160
403-4643176-5942705,2.55834E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",58
403-4643593-2429948,1.76349E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",165
403-4644033-5998749,1.94001E+13,1,289,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",505
403-4644481-5189918,6.73499E+13,1,559,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",543
403-4644731-2722761,5.73426E+13,1,1049,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",931
403-4645175-9246730,2.87578E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",862
403-4646317-9809145,7.01833E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",428
403-4646324-5771556,4.90406E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",509
403-4647211-3569167,5.74322E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1454
403-4647401-0329961,7.00289E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",251
403-4647470-4982736,3.90217E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",726
403-4647543-6325945,7.37246E+12,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1113
403-4648538-6862722,6.05139E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",13
403-4649149-0899510,6.71343E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",103
403-4649529-3440333,5.11822E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",443
403-4649948-2095502,2.34052E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",914
403-4652371-5595551,1.11396E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",41
403-4654047-4533913,1.96659E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",711
403-4655280-9490714,1.37852E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",511
403-4656283-7755534,2.67986E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",154
403-4656283-7755534,2.67986E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",399
403-4656395-2565908,8.6779E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1641
403-4656609-2039546,5.67934E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",218
403-4657052-6249905,6.41345E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",287
403-4658327-3855509,6.89731E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",411
403-4659303-6530765,3.55144E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",286
403-4659904-3967508,2.38549E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",225
403-4661321-2648343,4.39335E+11,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",50
403-4661321-2648343,4.39335E+11,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",504
403-4661321-2648343,4.39335E+11,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",564
403-4661927-6789969,3.56362E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",146
403-4663120-3037969,6.31008E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",503
403-4664384-8307550,1.55304E+13,1,1249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",14
403-4665987-7897916,3.60873E+11,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",214
403-4666159-2381949,1.94852E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",146
403-4666159-2381949,1.94852E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",283
403-4668094-1614700,3.39296E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",636
403-4668094-1614700,6.08941E+13,1,1569,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",637
403-4669114-6343559,3.12944E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",353
403-4671210-0325918,4.52771E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",289
403-4671590-6366756,3.01122E+13,1,272,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",783
403-4671614-5525139,2.59633E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",325
403-4672565-5086719,3.84309E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",217
403-4673373-6357134,2.88473E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1304
403-4673860-9117119,3.87822E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",2017
403-4674918-3029925,5.39828E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",229
403-4675208-5435507,1.89592E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",42
403-4675443-7101906,2.84054E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1419
403-4675444-1680313,3.20884E+12,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",197
403-4675473-8079521,3.36196E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",259
403-4676172-7405159,6.17753E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",183
403-4676808-4246740,1.54699E+13,1,1949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",85
403-4677883-4316341,1.80258E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",189
403-4677883-4316341,1.80258E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",193
403-4678503-5238709,4.52899E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",815
403-4678912-8326721,5.96674E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1339
403-4678922-3452342,2.75013E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",862
403-4679395-2044354,1.90296E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",524
403-4679603-0341167,2.57575E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1238
403-4682011-4616367,1.72839E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",209
403-4682383-5209121,6.50903E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",2
403-4683835-0854732,3.23535E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",116
403-4684587-4949103,4.53378E+13,1,1440,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",54
403-4685578-5077162,8.19271E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",21
403-4686968-6301962,1.89215E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",703
403-4688372-0094717,7.22411E+12,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",43
403-4688372-0094717,7.22411E+12,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",91
403-4688578-1571518,5.97272E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",2080
403-4689969-8950767,3.67703E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",528
403-4690301-0059531,6.13751E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",473
403-4690601-1303541,4.91752E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",694
403-4691034-0783516,1.41063E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",111
403-4691307-5083522,3.03642E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",968
403-4691865-5545929,4.86874E+12,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",188
403-4692207-3085963,6.71508E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",483
403-4692317-9809955,4.46181E+12,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",67
403-4692364-8290749,9.96952E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",5
403-4693632-2981904,4.21301E+13,1,1599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",241
403-4693953-8257911,3.75281E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1041
403-4694659-4172341,2.67256E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1409
403-4694938-3933954,5.52258E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",61
403-4694969-3117131,6.58948E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",147
403-4695443-0294721,6.01765E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",845
403-4696749-0907550,6.95441E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",264
403-4697081-4271501,5.39454E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",750
403-4697465-8195504,6.66424E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",518
403-4697529-1881121,6.36154E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1587
403-4698203-9250704,3.93207E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",460
403-4698264-5656354,6.51883E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",547
403-4699095-3629162,1.82584E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",770
403-4700124-6179511,6.08192E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",442
403-4701596-0097106,4.33558E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",222
403-4702405-7636303,6.4166E+13,1,279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",46
403-4702489-8241148,1.31998E+13,1,3499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",258
403-4702489-8241148,1.31998E+13,1,3499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",387
403-4703256-3054767,4.32059E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",313
403-4703706-6487528,7.68406E+12,1,603,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",733
403-4704197-5042702,6.16597E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",787
403-4704496-6077953,5.6661E+13,1,369,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",146
403-4704532-1613122,1.48816E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",120
403-4704849-4344359,2.30948E+13,1,1999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",138
403-4706398-5868303,5.19566E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1511
403-4709246-0477142,5.64636E+12,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",490
403-4709551-0162708,5.21E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1271
403-4709922-2316327,1.71126E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",559
403-4710532-6941969,6.92324E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",339
403-4711077-0601106,2.66077E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",44
403-4712069-4509141,4.67616E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",558
403-4712576-5829129,6.90811E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1103
403-4713394-7520352,6.87556E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1328
403-4713841-7865130,3.12654E+13,1,859,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",179
403-4714010-8901940,3.15254E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1338
403-4714661-8360359,2.13522E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1622
403-4715634-4400366,5.9123E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1477
403-4716735-3186767,1.36943E+12,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",25
403-4717173-4740343,6.74294E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1080
403-4717765-7638755,5.91859E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",219
403-4718285-4638725,1.7438E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",150
403-4719685-6886759,5.48349E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",765
403-4721174-0833963,4.64109E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",626
403-4721626-0653152,5.58016E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",192
403-4721735-3726716,6.96524E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",90
403-4722370-1271535,5.11809E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",387
403-4722664-5185904,2.15395E+13,1,422.88,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",705
403-4722706-9455551,5.57366E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",119
403-4723189-7264337,4.91512E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",975
403-4725122-4075529,6.21005E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1205
403-4725771-9254762,5.30699E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",414
403-4727134-5373963,4.84939E+13,10,4990,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",12
403-4727134-5373963,4.84939E+13,10,4990,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",335
403-4728122-7346717,2.16745E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1410
403-4728406-6860315,3.20713E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",268
403-4729556-2561907,3.69211E+13,1,272,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",731
403-4730212-0567527,6.46213E+12,1,854,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",293
403-4730494-8049104,5.6674E+12,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",38
403-4730494-8049104,5.6674E+12,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",67
403-4730577-9036347,5.5715E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",86
403-4732513-0068357,3.191E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1330
403-4733812-5003540,5.4309E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",980
403-4733892-7353165,5.40492E+13,1,569,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",241
403-4734175-2989940,6.20265E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",218
403-4734762-1645954,6.94782E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",696
403-4735929-7484341,1.9401E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",399
403-4737392-9713924,5.50097E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",115
403-4738026-8477125,5.98177E+13,1,1749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1098
403-4739042-0853113,6.54812E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1183
403-4739686-8628305,1.67476E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1646
403-4739709-0900331,2.75865E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1180
403-4741477-6500300,1.80059E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",342
403-4742452-1554708,3.45124E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",815
403-4743199-5437900,2.447E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1258
403-4744803-0301107,5.7343E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",190
403-4744925-7524365,1.4234E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",318
403-4744993-2761944,1.5272E+13,1,592.37,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",911
403-4746309-3005969,5.11039E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",931
403-4747149-5201157,6.06374E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",311
403-4747897-4272338,73799922171,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",410
403-4748118-7836361,6.72819E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",242
403-4748618-5375569,6.10829E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",971
403-4748768-5714753,3.22333E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",613
403-4749476-9037136,4.11301E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",218
403-4750496-9659526,5.04299E+13,1,1599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",18
403-4752385-8781153,6.59391E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",16
403-4752385-8781153,6.59391E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",181
403-4752385-8781153,6.59391E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",314
403-4753105-6810700,2.02294E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",22
403-4755051-8185920,6.92135E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",67
403-4755051-8185920,6.92135E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",90
403-4755051-8185920,6.92135E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",119
403-4755051-8185920,6.92135E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",369
403-4755051-8185920,6.92135E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",558
403-4755703-0290724,3.58552E+13,1,1259,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",10
403-4757407-1730726,3.14931E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",139
403-4759639-4710752,4.94321E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1255
403-4760604-9921141,2.97757E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",193
403-4761357-9575520,7.97335E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",217
403-4762101-5410717,5.93148E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1329
403-4763404-9395561,3.4089E+13,1,689,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",238
403-4764297-4710704,3.9418E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1078
403-4764788-7025143,3.75873E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",557
403-4765188-5645936,5.78274E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",171
403-4765188-5645936,5.78274E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",380
403-4765943-9017141,5.36923E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",818
403-4766239-2061928,2.8944E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1107
403-4768052-2877164,6.24584E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",73
403-4768231-2482767,5.83657E+13,1,422.88,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1000
403-4768290-6759513,2.75188E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1170
403-4768485-2473143,6.0597E+13,1,759,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",306
403-4769097-1229158,1.52945E+12,4,996,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",135
403-4769097-1229158,1.52945E+12,4,996,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",155
403-4769097-1229158,1.52945E+12,4,996,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",195
403-4769140-8264317,1.08624E+13,1,1799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1052
403-4769341-2532353,9.46196E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",454
403-4769770-7029108,3.81031E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",602
403-4769958-1067562,6.12716E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",322
403-4769991-2877910,6.04768E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",323
403-4772341-2829940,4.06276E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",621
403-4772402-5678740,2.52705E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",108
403-4775872-5960337,5.446E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1068
403-4778544-9656326,6.8312E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",184
403-4778574-1039516,1.52497E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",845
403-4778955-7369167,5.06743E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",49
403-4779742-7786755,8.53069E+12,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",479
403-4780236-8728324,6.11837E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",10
403-4782330-5315534,3.55176E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",23
403-4782618-6286751,4.01234E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",113
403-4782998-5689144,4.71492E+13,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",554
403-4783173-8462763,2.67667E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",5
403-4784119-5593152,2.68698E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",115
403-4784916-8233145,2.98444E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1362
403-4787640-8932340,8.98861E+12,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",62
403-4788390-5349907,3.63528E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",68
403-4789855-9971563,1.80353E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",99
403-4791563-3228302,5.91046E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",129
403-4792025-1662762,1.67202E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1239
403-4792041-1669906,4.31642E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",378
403-4794510-5311560,7.39087E+11,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",74
403-4794510-5311560,7.39087E+11,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",120
403-4794683-5477153,1.85819E+13,1,1379,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",267
403-4796897-9138712,4.48236E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",877
403-4796962-8861130,5.37607E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",278
403-4797001-9739524,4.27582E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",942
403-4797771-3421102,5.75735E+13,1,550,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",988
403-4798389-2789120,1.20435E+13,1,869,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",36
403-4798983-1316342,4.20504E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",487
403-4799145-8770714,7.03553E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1162
403-4799610-4874733,44060029083,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",357
403-4799905-5248352,5.39718E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",2385
403-4800319-6877142,1.42907E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",757
403-4802493-1029155,4.97946E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",583
403-4802531-5979518,5.25119E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",209
403-4802894-1040365,4.83503E+13,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",47
403-4803363-7977157,4.65516E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",433
403-4804188-4192339,4.51384E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",462
403-4804790-3633139,4.78262E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1571
403-4804832-0551551,1.64827E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",944
